Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Netherlands,NLD,1948,47263223,38.142947,8.818564,0.010991,0.290720,0,0,4.822778
Norway,NOR,1948,10982533,6.735849,3.985103,0,0.261581,0,0,3.430957
Portugal,PRT,1948,5252155,3.206000,1.799024,0,0.247131,0,0,0.636162
Spain,ESP,1948,32713764,25.468464,5.646224,0.447008,1.152068,0,0,1.192323
Sweden,SWE,1948,30800909,19.840560,10.226224,0,0.734125,0,0,4.474925
Switzerland,CHE,1948,10211101,6.998240,2.707696,0,0.505165,0,0,2.228525
United Kingdom,GBR,1948,475563216,457.750848,13.534816,0,4.277552,0,0,9.508602
Australia,AUS,1949,37646925,37.116320,0,0,0.530605,0,0,4.754000
Austria,AUT,1949,26574257,22.243546,3.697486,0.095277,0.537948,0,0,3.827489
Belgium,BEL,1949,80772046,73.042191,6.283475,0,1.446379,0,0,9.376834
Chile,CHL,1949,5875065,5.602256,0.021984,0.007328,0.243497,0,0,0.984247
China,CHN,1949,62081099,61.443642,0.362736,0,0.274720,0,0,0.114132
Denmark,DNK,1949,16880353,16.469590,0,0,0.410763,0,0,3.990627
Finland,FIN,1949,4932763,3.356224,1.253088,0,0.323451,0,0,1.244704
France,FRA,1949,229050913,195.774848,29.260704,0.831728,3.183633,0,0,5.521960
Germany,DEU,1949,432148044,421.370992,5.917360,0.080608,4.779084,0,0,6.355960
Greece,GRC,1949,1640135,0.872032,0.604560,0,0.163543,0,0,0.208775
India,IND,1949,56187913,54.323382,0.776768,0,1.087763,0,0,0.158276
Ireland,IRL,1949,8344839,8.130416,0,0,0.214423,0,0,2.799342
Italy,ITA,1949,39771060,27.544825,9.809431,0.421399,1.995406,0,0,0.851027
Japan,JPN,1949,98420107,96.103056,0.593568,0.102592,1.620891,0,0,1.200670
Netherlands,NLD,1949,50498683,41.095424,9.119696,0.010992,0.272571,0,0,5.072186
Norway,NOR,1949,10407017,6.107888,4.004752,0,0.294377,0,0,3.217776
Portugal,PRT,1949,5519538,3.645680,1.615824,0,0.258034,0,0,0.662689
Spain,ESP,1949,35755212,27.359949,6.792360,0.490926,1.111977,0,0,1.293089
Sweden,SWE,1949,26831936,16.641888,9.350528,0,0.839520,0,0,3.857935
Switzerland,CHE,1949,8529504,5.360432,2.685712,0,0.483360,0,0,1.838255
United Kingdom,GBR,1949,485108718,463.045328,17.433312,0,4.630078,0,0,9.642008
Afghanistan,AFG,1950,84272,0.021068,0.063204,0,0,0,0,0.011266
Albania,ALB,1950,296725,0.043432,0.246114,0,0.007180,0,0,0.236891
Algeria,DZA,1950,3783605,1.883296,1.740400,0,0.159909,0,0,0.419475
Angola,AGO,1950,186864,0.059796,0.127068,0,0,0,0,0.041728
Argentina,ARG,1950,29921193,3.561408,25.582048,0,0.777737,0,0,1.758235
Armenia,ARM,1950,1481873,0.647122,0.747711,0.066644,0.020396,0,0,1.069913
Australia,AUS,1950,54738653,44.070592,10.035696,0,0.632365,0,0,6.694085
Austria,AUT,1950,20894256,17.382016,1.949248,0.926992,0.636000,0,0,3.012245
Azerbaijan,AZE,1950,8951966,0.470211,7.532281,0.908303,0.041170,0,0,2.833828
Bangladesh,BGD,1950,993068,0.498308,0.492945,0,0.001815,0,0,0.024996
Barbados,BRB,1950,73280,0.003664,0.065952,0.003664,0,0,0,0.348044
Belarus,BLR,1950,18850284,5.975585,12.436054,0.320428,0.118216,0,0,2.384042
Belgium,BEL,1950,76200482,68.194368,6.239792,0.007328,1.758994,0,0,8.842688
Bermuda,BMU,1950,43968,0.003664,0.040304,0,0,0,0,1.183781
Bolivia,BOL,1950,494493,0.003637,0.472818,0,0.018038,0,0,0.160038
Bosnia and Herzegovina,BIH,1950,2663495,2.564294,0.081952,0.003634,0.013615,0,0,0.989078
Brazil,BRA,1950,19659072,6.382688,12.578512,0.003664,0.686880,0.007328,0,0.364358
Bulgaria,BGR,1950,7497770,6.657076,0.542537,0,0.298157,0,0,1.047521
Burundi,BDI,1950,8794,0.001099,0.007694,0,0,0,0,0.003901
Cameroon,CMR,1950,139232,0.021420,0.117812,0,0,0,0,0.032261
Canada,CAN,1950,154133752,96.819837,52.447743,3.554164,1.312008,0,0,11.215381
Cape Verde,CPV,1950,102592,0.095517,0.007075,0,0,0,0,0.554554
Chile,CHL,1950,8450768,4.748544,3.447824,0,0.254400,0,0,1.275849
China,CHN,1950,78835287,77.614512,0.619216,0.014656,0.586903,0,0,0.144923
Colombia,COL,1950,7497920,2.594112,4.623968,0,0.279840,0,0,0.637050
Croatia,HRV,1950,2870337,0.976487,1.349642,0.064519,0.479689,0,0,0.742708
Cuba,CUB,1950,5604643,0.128156,5.320315,0,0.156172,0,0,0.945669
Cyprus,CYP,1950,267472,0.003715,0.263757,0,0,0,0,0.541490
Czech Republic,CZE,1950,57853692,55.881999,1.324026,0.033312,0.614355,0,0,6.488288
Democratic Republic of the Congo,COD,1950,1479543,0.963632,0.428688,0,0.087223,0,0,0.120330
Denmark,DNK,1950,21987792,16.594256,4.961056,0,0.432480,0,0,5.152148
Egypt,EGY,1950,10233085,0.509296,9.218624,0,0.505165,0,0,0.483833
Estonia,EST,1950,6850156,6.154165,0.650145,0.014874,0.030972,0,0,6.215672
Ethiopia,ETH,1950,87907,0.021105,0.063314,0,0.003489,0,0,0.004964
Faeroe Islands,FRO,1950,40304,0.032976,0.007328,0,0,0,0,1.273227
Fiji,FJI,1950,120912,0.025648,0.095264,0,0,0,0,0.392179
Finland,FIN,1950,6544565,4.747537,1.429760,0,0.367268,0,0,1.632758
France,FRA,1950,202428862,166.850590,31.569593,0.447016,3.561663,0,0,4.837894
Georgia,GEO,1950,2755883,1.063964,1.477338,0.188890,0.025690,0,0,0.783530
Germany,DEU,1950,510681830,496.900688,7.566160,0.043968,6.171014,0,0,7.196341
Ghana,GHA,1950,637536,0.168544,0.468992,0,0,0,0,0.125559
Greece,GRC,1950,4127723,0.912336,3.019136,0,0.196251,0,0,0.538228
Greenland,GRL,1950,98928,0.080608,0.018320,0,0,0,0,4.279078
Hong Kong,HKG,1950,1318773,0.468992,0.817072,0,0.032709,0,0,0.665871
Hungary,HUN,1950,18390041,15.707568,1.582848,0.703488,0.396137,0,0,1.969437
Iceland,ISL,1950,740128,0.230832,0.509296,0,0,0,0,5.188419
India,IND,1950,61102632,52.559786,7.188768,0,1.354077,0,0,0.171146
Indonesia,IDN,1950,9830512,2.041609,6.597659,1.191244,0,0,0,0.141309
Iran,IRN,1950,84117845,0.531280,83.553856,0,0.032709,0,0,4.997248
Iraq,IRQ,1950,1648533,0.003664,1.612160,0,0.032709,0,0,0.291442
Ireland,IRL,1950,9726138,8.522918,0.985245,0,0.217975,0,0,3.346226
Israel,ISR,1950,1669239,0.069616,1.410640,0,0.188983,0,0,1.299871
Italy,ITA,1950,41430597,24.572276,13.427373,0.956219,2.474729,0,0,0.893056
Jamaica,JAM,1950,271136,0.043382,0.227754,0,0,0,0,0.192641
Japan,JPN,1950,102540986,95.729328,4.470080,0.135568,2.206010,0,0,1.215617
Kazakhstan,KAZ,1950,45155046,40.701635,3.995939,0.128870,0.328603,0,0,6.784443
Kenya,KEN,1950,908672,0.117248,0.791424,0,0,0,0,0.157372
Kyrgyzstan,KGZ,1950,3872619,3.066912,0.721690,0.027360,0.056656,0,0,2.211377
Latvia,LVA,1950,4525796,1.833085,2.601012,0.071304,0.020396,0,0,2.354090
Lebanon,LBN,1950,1512165,0.003655,1.377991,0,0.130518,0,0,1.120464
Libya,LBY,1950,142896,0.014656,0.128240,0,0,0,0,0.126381
Lithuania,LTU,1950,6996074,2.324744,4.438254,0.156036,0.077039,0,0,2.727729
Luxembourg,LUX,1950,7419065,7.181440,0.172208,0,0.065417,0,0,25.015055
Madagascar,MDG,1950,304082,0.161216,0.139232,0,0.003634,0,0,0.076907
Malawi,MWI,1950,234550,0.183720,0.044477,0,0.006353,0,0,0.079516
Malaysia,MYS,1950,3655348,0.388490,3.154923,0.111935,0,0,0,0.611991
Malta,MLT,1950,245488,0.047632,0.197856,0,0,0,0,0.841078
Mauritius,MUS,1950,201520,0.130615,0.070905,0,0,0,0,0.383524
Mexico,MEX,1950,30507611,1.857648,23.680432,1.535216,0.755931,2.678384,0,1.105343
Moldova,MDA,1950,6990035,4.348703,2.509847,0.083995,0.047490,0,0,2.948995
Mongolia,MNG,1950,285792,0.285792,0,0,0,0,0,0.365809
Montenegro,MNE,1950,262829,0.246946,0.015883,0,0,0,0,0.653381
Morocco,MAR,1950,2559830,0.826881,1.573269,0,0.159680,0,0,0.286136
Mozambique,MOZ,1950,901137,0.715237,0.160563,0,0.025337,0,0,0.152214
Myanmar,MMR,1950,802416,0.410368,0.388384,0.003664,0,0,0,0.045253
Netherlands,NLD,1950,51286265,42.667280,8.309952,0.014656,0.294377,0,0,5.081091
New Caledonia,NCL,1950,219840,0.183200,0.036640,0,0,0,0,3.442531
New Zealand,NZL,1950,8569056,5.833088,2.608768,0,0.127200,0,0,4.482643
Nigeria,NGA,1950,2257024,1.729408,0.527616,0,0,0,0,0.060690
North Korea,PRK,1950,780432,0.373728,0.406704,0,0,0,0,0.070288
North Macedonia,MKD,1950,1946432,1.716753,0.179427,0,0.050252,0,0,1.555362
Norway,NOR,1950,8432180,4.400464,3.744608,0,0.287108,0,0,2.582499
Pakistan,PAK,1950,5354962,3.354835,1.796257,0,0.203870,0,0,0.142056
Peru,PER,1950,4542024,0.325833,3.928304,0.124476,0.163411,0,0,0.591489
Philippines,PHL,1950,3604187,0.183200,3.275616,0,0.145371,0,0,0.195139
Poland,POL,1950,112122893,109.183440,1.286106,0.410381,1.242966,0,0,4.523595
Portugal,PRT,1950,5618258,3.191344,2.143440,0,0.283474,0,0,0.667493
Romania,ROU,1950,19416585,6.718508,6.169012,6.209308,0.319757,0,0,1.184446
Russia,RUS,1950,415034248,329.775320,74.123283,7.931822,3.203823,0,0,4.045953
Rwanda,RWA,1950,16854,0.002107,0.014748,0,0,0,0,0.007824
Saint Pierre and Miquelon,SPM,1950,14656,0.014656,0,0,0,0,0,3.276548
Serbia,SRB,1950,7745712,7.245706,0.270032,0.025942,0.204032,0,0,1.287158
Sierra Leone,SLE,1950,157552,0.106256,0.051296,0,0,0,0,0.078745
Singapore,SGP,1950,1913932,0.757694,1.156238,0,0,0,0,1.901192
Slovakia,SVK,1950,18519542,17.454173,0.685278,0.038232,0.341859,0,0,5.343794
Slovenia,SVN,1950,2196256,1.730085,0.349833,0.009315,0.107023,0,0,1.519866
South Africa,ZAF,1950,61031117,55.172160,4.946697,0,0.912260,0,0,4.678921
South Korea,KOR,1950,2183685,1.678959,0.497469,0,0.007256,0,0,0.108619
South Sudan,SSD,1950,45768,0.011299,0.034470,0,0,0,0,0.018366
Spain,ESP,1950,33035422,26.511980,5.276745,0,1.246698,0,0,1.176907
Sri Lanka,LKA,1950,1626816,0.995185,0.631631,0,0,0,0,0.204735
Sudan,SDN,1950,503832,0.134357,0.369475,0,0,0,0,0.081377
Suriname,SUR,1950,212512,0.003664,0.208848,0,0,0,0,1.085546
Swaziland,SWZ,1950,3664,0.003664,0,0,0,0,0,0.013488
Sweden,SWE,1950,28655598,17.694858,9.997778,0,0.962962,0,0,4.085131
Switzerland,CHE,1950,10232846,6.802819,2.895596,0,0.534431,0,0,2.180617
Syria,SYR,1950,413762,0.003697,0.377065,0,0.033001,0,0,0.116765
Taiwan,TWN,1950,3783573,3.154093,0.396095,0.069683,0.163701,0,0,0.496328
Tajikistan,TJK,1950,2209819,1.210451,0.932788,0.046185,0.020396,0,0,1.447979
Tanzania,TZA,1950,498304,0.153888,0.344416,0,0,0,0,0.065288
Thailand,THA,1950,955618,0.044137,0.827571,0,0.083910,0,0,0.046817
Trinidad and Tobago,TTO,1950,2352288,0.051376,1.390822,0.910090,0,0,0,3.626627
Tunisia,TUN,1950,1219429,0.454336,0.677840,0.003664,0.083589,0,0,0.338140
Turkey,TUR,1950,9488155,7.774346,1.517482,0,0.196327,0,0,0.452297
Turkmenistan,TKM,1950,5660132,1.382791,3.750919,0.469760,0.056662,0,0,4.662013
Ukraine,UKR,1950,131678303,113.864618,15.446288,1.524432,0.842965,0,0,3.529966
United Kingdom,GBR,1950,500792103,453.925291,41.967761,0,4.899051,0,0,10.004824
Uruguay,URY,1950,2453662,0.278464,2.026192,0,0.149006,0,0,1.098256
Venezuela,VEN,1950,38275787,0.003664,7.903248,2.304656,0.247131,27.817088,0,6.973671
Afghanistan,AFG,1951,91600,0.025648,0.065952,0,0,0,0,0.012098
Albania,ALB,1951,402981,0.073280,0.311440,0.010992,0.007269,0,0,0.312590
Algeria,DZA,1951,4131179,2.040848,1.868640,0,0.221691,0,0,0.445567
Angola,AGO,1951,249152,0.095264,0.153888,0,0,0,0,0.054522
Argentina,ARG,1951,34962916,5.470352,27.304128,1.417968,0.770468,0,0,2.014618
Armenia,ARM,1951,1604283,0.701466,0.806591,0.072130,0.024097,0,0,1.126603
Australia,AUS,1951,59029376,46.096784,12.322032,0,0.610560,0,0,7.010756
Austria,AUT,1951,23264090,18.854249,2.726445,0.952790,0.730606,0,0,3.356803
Azerbaijan,AZE,1951,9693343,0.511104,8.147819,0.985781,0.048640,0,0,3.005427
Bangladesh,BGD,1951,1226293,0.654445,0.569618,0,0.002231,0,0,0.030243
Barbados,BRB,1951,109920,0.003664,0.098928,0.007328,0,0,0,0.510235
Belarus,BLR,1951,20422984,6.491406,13.444358,0.347555,0.139666,0,0,2.592050
Belgium,BEL,1951,89449782,79.688336,7.558832,0.029312,2.173302,0,0,10.334558
Bermuda,BMU,1951,58624,0.003664,0.054960,0,0,0,0,1.561599
Bolivia,BOL,1951,461515,0.032976,0.410368,0,0.018171,0,0,0.147125
Bosnia and Herzegovina,BIH,1951,2521312,2.426224,0.079049,0.003064,0.012974,0,0,0.920820
Brazil,BRA,1951,21659348,6.276432,14.645008,0.003664,0.719588,0.014656,0,0.389619
Bulgaria,BGR,1951,8164502,7.222168,0.629925,0,0.312408,0,0,1.129451
Cameroon,CMR,1951,183200,0.040304,0.142896,0,0,0,0,0.041808
Canada,CAN,1951,162678023,96.881306,60.381360,4.081604,1.333752,0,0,11.549142
Cape Verde,CPV,1951,76944,0.069949,0.006995,0,0,0,0,0.410905
Chile,CHL,1951,9981577,5.701184,3.935136,0,0.345257,0,0,1.479043
China,CHN,1951,102115213,100.133456,0.937984,0.007328,1.036445,0,0,0.184452
Colombia,COL,1951,8164442,2.863963,4.980805,0,0.319674,0,0,0.675470
Croatia,HRV,1951,2717124,0.917116,1.292254,0.053997,0.453756,0,0,0.696641
Cuba,CUB,1951,6469079,0.238160,6.041936,0,0.188983,0,0,1.069639
Cyprus,CYP,1951,282128,0.003712,0.278416,0,0,0,0,0.562822
Czech Republic,CZE,1951,61651396,59.594126,1.306883,0.068487,0.681900,0,0,6.852481
Democratic Republic of the Congo,COD,1951,1746896,1.058896,0.586240,0,0.101760,0,0,0.139242
Denmark,DNK,1951,21921394,15.725888,5.708512,0,0.486994,0,0,5.098498
Egypt,EGY,1951,10558736,0.674176,9.324880,0,0.559680,0,0,0.488686
Estonia,EST,1951,7425161,6.671115,0.701356,0.016098,0.036591,0,0,6.651367
Ethiopia,ETH,1951,62258,0.014656,0.043968,0,0.003634,0,0,0.003439
Faeroe Islands,FRO,1951,40304,0.025648,0.014656,0,0,0,0,1.265471
Fiji,FJI,1951,131904,0.049910,0.081994,0,0,0,0,0.421634
Finland,FIN,1951,7976833,6.048377,1.517593,0,0.410863,0,0,1.970810
France,FRA,1951,228915868,186.970256,37.372800,0.556928,4.015884,0,0,5.424976
Georgia,GEO,1951,2983754,1.154086,1.594741,0.204576,0.030351,0,0,0.838706
Germany,DEU,1951,576865541,558.774425,11.076413,0.054961,6.959742,0,0,8.145513
Ghana,GHA,1951,875696,0.339332,0.536364,0,0,0,0,0.167749
Greece,GRC,1951,4574584,1.131270,3.229063,0,0.214251,0,0,0.589027
Greenland,GRL,1951,98928,0.073280,0.025648,0,0,0,0,4.191687
Guyana,GUY,1951,285792,0.007328,0.278464,0,0,0,0,0.667116
Hong Kong,HKG,1951,1556903,0.512960,1.007600,0,0.036343,0,0,0.750133
Hungary,HUN,1951,22185351,18.774336,2.194736,0.747456,0.468823,0,0,2.354372
Iceland,ISL,1951,644864,0.164880,0.479984,0,0,0,0,4.435286
India,IND,1951,64022191,54.512339,7.851952,0,1.657901,0,0,0.175441
Indonesia,IDN,1951,9390416,2.114128,5.719504,1.505904,0.050880,0,0,0.132223
Iran,IRN,1951,6913701,0.450672,6.430320,0,0.032709,0,0,0.401501
Iraq,IRQ,1951,2428935,0.007328,2.385264,0,0.036343,0,0,0.419942
Ireland,IRL,1951,10506628,8.929168,1.366672,0,0.210788,0,0,3.592372
Israel,ISR,1951,2918425,0.040304,2.660064,0,0.218057,0,0,2.181788
Italy,ITA,1951,48822230,27.659536,16.594256,1.810016,2.758422,0,0,1.044309
Jamaica,JAM,1951,520288,0.065952,0.454336,0,0,0,0,0.359217
Japan,JPN,1951,123457651,111.000880,9.057408,0.161216,3.238147,0,0,1.440857
Kazakhstan,KAZ,1951,48950128,44.112539,4.309909,0.139455,0.388225,0,0,7.106612
Kenya,KEN,1951,1392231,0.051296,1.330032,0,0.010903,0,0,0.235741
Kyrgyzstan,KGZ,1951,4197924,3.323170,0.778218,0.029601,0.066935,0,0,2.348284
Latvia,LVA,1951,4904393,1.991212,2.811748,0.077336,0.024097,0,0,2.521547
Lebanon,LBN,1951,1457057,0.003655,1.304770,0,0.148632,0,0,1.049590
Libya,LBY,1951,168544,0.014656,0.153888,0,0,0,0,0.147477
Lithuania,LTU,1951,7575247,2.522542,4.792636,0.169053,0.091017,0,0,2.925705
Luxembourg,LUX,1951,9009241,8.734976,0.208848,0,0.065417,0,0,30.210860
Madagascar,MDG,1951,245458,0.069616,0.172208,0,0.003634,0,0,0.060597
Malawi,MWI,1951,258634,0.186677,0.065006,0,0.006951,0,0,0.086179
Malaysia,MYS,1951,5220367,0.403729,4.712729,0.103909,0,0,0,0.853177
Malta,MLT,1951,256480,0.043968,0.212512,0,0,0,0,0.860129
Mauritius,MUS,1951,139232,0.069616,0.069616,0,0,0,0,0.257547
Mexico,MEX,1951,34889399,2.128784,26.622624,1.659792,0.799543,3.678656,0,1.231622
Moldova,MDA,1951,7577310,4.718807,2.710310,0.091004,0.057188,0,0,3.117511
Mongolia,MNG,1951,293120,0.293120,0,0,0,0,0,0.369610
Montenegro,MNE,1951,248798,0.233489,0.015310,0,0,0,0,0.607378
Morocco,MAR,1951,2926020,0.883024,1.857648,0,0.185348,0,0,0.318441
Mozambique,MOZ,1951,930329,0.707152,0.183200,0,0.039977,0,0,0.154996
Myanmar,MMR,1951,915941,0.372239,0.532813,0.003649,0.007240,0,0,0.050734
Netherlands,NLD,1951,54968169,44.686144,9.922112,0.014656,0.345257,0,0,5.375179
New Caledonia,NCL,1951,282128,0.234496,0.047632,0,0,0,0,4.344374
New Zealand,NZL,1951,8170066,5.249202,2.840874,0,0.079990,0,0,4.185219
Nigeria,NGA,1951,1685440,1.128512,0.556928,0,0,0,0,0.044467
North Korea,PRK,1951,995984,0.494640,0.425024,0,0.076320,0,0,0.094335
North Macedonia,MKD,1951,1842525,1.621896,0.172813,0,0.047816,0,0,1.436639
Norway,NOR,1951,9475946,4.486666,4.644157,0,0.345124,0,0,2.875096
Pakistan,PAK,1951,6612636,4.327737,2.038767,0,0.246133,0,0,0.173034
Peru,PER,1951,4772736,0.351744,4.118336,0.124576,0.178080,0,0,0.604336
Philippines,PHL,1951,3552832,0.172208,3.227984,0,0.152640,0,0,0.184074
Poland,POL,1951,122132228,118.662200,1.516942,0.622899,1.330188,0,0,4.838400
Portugal,PRT,1951,5394485,2.221892,2.856195,0,0.316398,0,0,0.636694
Romania,ROU,1951,22503345,7.420808,7.816584,6.702547,0.563406,0,0,1.354584
Russia,RUS,1951,449803407,357.479330,79.962537,8.584987,3.776553,0,0,4.318734
Saint Pierre and Miquelon,SPM,1951,21984,0.018320,0.003664,0,0,0,0,4.870182
Serbia,SRB,1951,7332291,6.855527,0.260463,0.021872,0.194429,0,0,1.205719
Sierra Leone,SLE,1951,95264,0.036640,0.058624,0,0,0,0,0.047004
Singapore,SGP,1951,2825777,0.863772,1.962005,0,0,0,0,2.693944
Slovakia,SVK,1951,19731557,18.597990,0.675837,0.078534,0.379196,0,0,5.597695
Slovenia,SVN,1951,2078976,1.632818,0.336591,0.007834,0.101733,0,0,1.425287
South Africa,ZAF,1951,65141679,58.528364,5.646542,0,0.966774,0,0,4.888660
South Korea,KOR,1951,2923842,2.363280,0.556928,0,0.003634,0,0,0.145343
South Sudan,SSD,1951,60109,0.012464,0.047646,0,0,0,0,0.023796
Spain,ESP,1951,33115139,26.446013,5.313388,0,1.355738,0,0,1.174001
Sri Lanka,LKA,1951,1545941,0.641200,0.872032,0,0.032709,0,0,0.191058
Sudan,SDN,1951,661699,0.148834,0.512865,0,0,0,0,0.103719
Suriname,SUR,1951,234496,0.003664,0.230832,0,0,0,0,1.166641
Swaziland,SWZ,1951,3664,0.003664,0,0,0,0,0,0.013153
Sweden,SWE,1951,33436761,19.148064,13.282000,0,1.006697,0,0,4.730439
Switzerland,CHE,1951,12298391,8.525003,3.122658,0,0.650731,0,0,2.590175
Syria,SYR,1951,380789,0.007328,0.340752,0,0.032709,0,0,0.105169
Taiwan,TWN,1951,4908185,3.854528,0.809744,0.051296,0.192617,0,0,0.618573
Tajikistan,TJK,1951,2394144,1.313053,1.006971,0.050023,0.024097,0,0,1.512920
Tanzania,TZA,1951,447008,0.139232,0.307776,0,0,0,0,0.057054
Thailand,THA,1951,1090624,0.047632,0.890352,0,0.152640,0,0,0.052147
Trinidad and Tobago,TTO,1951,2513504,0.047632,1.564528,0.901344,0,0,0,3.778120
Tunisia,TUN,1951,1376921,0.564256,0.718144,0.003664,0.090857,0,0,0.374797
Turkey,TUR,1951,10184316,8.094528,1.893607,0,0.196181,0,0,0.473257
Turkmenistan,TKM,1951,6125538,1.500142,4.049607,0.508846,0.066943,0,0,4.950962
Ukraine,UKR,1951,142714148,123.409091,16.660254,1.649682,0.995121,0,0,3.777177
United Kingdom,GBR,1951,545252811,486.054853,54.048025,0.014656,5.135278,0,0,10.846074
Uruguay,URY,1951,2622206,0.304112,2.169088,0,0.149006,0,0,1.162288
Venezuela,VEN,1951,47380352,0.076944,10.544992,2.971504,0.305280,33.481632,0,8.265787
Viet Nam,VNM,1951,1285202,0.622880,0.556928,0,0.105394,0,0,0.050149
Afghanistan,AFG,1952,91600,0.031708,0.059892,0,0,0,0,0.011946
Albania,ALB,1952,373669,0.076197,0.279389,0.010885,0.007198,0,0,0.281600
Algeria,DZA,1952,3889207,1.842992,1.806352,0,0.239863,0,0,0.408457
Angola,AGO,1952,311440,0.120912,0.190528,0,0,0,0,0.066776
Argentina,ARG,1952,36095122,4.506720,29.286352,1.535216,0.766834,0,0,2.039981
Armenia,ARM,1952,1717620,0.727249,0.891006,0.071914,0.027450,0,0,1.172388
Australia,AUS,1952,60201351,47.027440,12.501568,0,0.672343,0,0,6.973567
Austria,AUT,1952,22069984,17.393008,3.026464,0.963632,0.686880,0,0,3.186074
Azerbaijan,AZE,1952,10380026,0.520381,8.839034,0.965204,0.055408,0,0,3.148468
Bangladesh,BGD,1952,1295057,0.669587,0.623130,0,0.002341,0,0,0.031261
Barbados,BRB,1952,87936,0.003664,0.076944,0.007328,0,0,0,0.400676
Belarus,BLR,1952,21872614,6.664198,14.706187,0.343129,0.159099,0,0,2.777289
Belgium,BEL,1952,83463965,73.019856,8.353920,0.058624,2.031565,0,0,9.598433
Bermuda,BMU,1952,106256,0.007328,0.098928,0,0,0,0,2.802849
Bolivia,BOL,1952,512811,0.032976,0.461664,0,0.018171,0,0,0.160910
Bosnia and Herzegovina,BIH,1952,2531815,2.455566,0.058323,0.003406,0.014521,0,0,0.908314
Brazil,BRA,1952,24934311,6.008077,18.108492,0.003663,0.799425,0.014654,0,0.435280
Bulgaria,BGR,1952,9428402,8.372240,0.721808,0,0.334354,0,0,1.292719
Burundi,BDI,1952,16331,0.001166,0.015164,0,0,0,0,0.006945
Cameroon,CMR,1952,282128,0.063108,0.219020,0,0,0,0,0.063405
Canada,CAN,1952,159408754,89.848608,63.830544,4.275888,1.453714,0,0,11.004526
Cape Verde,CPV,1952,36640,0.029312,0.007328,0,0,0,0,0.193384
Chile,CHL,1952,10603982,5.748816,4.334512,0,0.403406,0.117248,0,1.540612
China,CHN,1952,127999326,125.444368,1.337360,0.014656,1.202942,0,0,0.226566
Colombia,COL,1952,8633225,2.480528,5.807440,0,0.345257,0,0,0.695108
Croatia,HRV,1952,2724008,1.031769,1.059820,0.066708,0.565711,0,0,0.692115
Cuba,CUB,1952,6282067,0.150136,5.924897,0,0.207033,0,0,1.018066
Cyprus,CYP,1952,315104,0.010992,0.304112,0,0,0,0,0.619100
Czech Republic,CZE,1952,65918654,63.538538,1.543320,0.111121,0.725675,0,0,7.262538
Democratic Republic of the Congo,COD,1952,2083837,1.335014,0.629102,0,0.119721,0,0,0.162703
Denmark,DNK,1952,22898760,16.369707,5.929301,0,0.599753,0,0,5.287473
Egypt,EGY,1952,10892903,0.472656,9.951424,0,0.468823,0,0,0.492710
Estonia,EST,1952,7952025,7.098682,0.795186,0.016473,0.041683,0,0,7.035671
Ethiopia,ETH,1952,98898,0.010992,0.084272,0,0.003634,0,0,0.005347
Faeroe Islands,FRO,1952,54960,0.018320,0.036640,0,0,0,0,1.720511
Fiji,FJI,1952,157552,0.062288,0.095264,0,0,0,0,0.494247
Finland,FIN,1952,8654883,6.398300,1.871512,0,0.385071,0,0,2.115706
France,FRA,1952,227188014,181.829664,40.520176,0.564256,4.273918,0,0,5.340272
Georgia,GEO,1952,3194389,1.195635,1.760361,0.203818,0.034574,0,0,0.887431
Germany,DEU,1952,610980580,590.362124,13.054754,0.098927,7.464775,0,0,8.628649
